X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
18730617.52,-5927396.135,1777,1463,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 1),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 1,Immature male 280 cm (TL),Shark 78473,1,male,present,26/03/2009,2009,Pacific Ocean,-46.91,168.26,WGS84,10000,POINT (168.26 -46.91),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18707129.11,-5643967.379,1778,1184,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 22),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 22,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-45.1424,168.049,WGS84,10000,POINT (168.049 -45.1424),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18859748.13,-2368844.497,1779,1673,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 195),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 195,,Shark S20,1,,present,,,Pacific Ocean,-20.8067,169.42,WGS84,10000,POINT (169.42 -20.8067),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18755107.81,-6166621.281,1780,1464,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 2),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 2,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-48.358,168.48,WGS84,10000,POINT (168.48 -48.358),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18626088.52,-6128843.093,1781,1356,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 88),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 88,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.132,167.321,WGS84,10000,POINT (167.321 -48.132),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18679410.56,-5762691.152,1782,1185,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 23),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 23,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-45.8897,167.8,WGS84,10000,POINT (167.8 -45.8897),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18853402.92,-2377599.437,1783,1674,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 196),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 196,,Shark S20,1,,present,,,Pacific Ocean,-20.8802,169.363,WGS84,10000,POINT (169.363 -20.8802),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18784162.2,-5864916.074,1784,1465,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 3),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 3,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-46.5252,168.741,WGS84,10000,POINT (168.741 -46.5252),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18636107.27,-6152041.855,1785,1357,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 89),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 89,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.2709,167.411,WGS84,10000,POINT (167.411 -48.2709),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18705570.64,-5774694.174,1786,1186,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 24),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 24,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-45.9647,168.035,WGS84,10000,POINT (168.035 -45.9647),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18853402.92,-2377599.437,1787,1675,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 197),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 197,,Shark S20,1,,present,,,Pacific Ocean,-20.8802,169.363,WGS84,10000,POINT (169.363 -20.8802),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18671729.51,-5898292.668,1788,1466,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 4),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 4,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-46.7311,167.731,WGS84,10000,POINT (167.731 -46.7311),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18644233.6,-6162752.211,1789,1358,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 90),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 90,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.3349,167.484,WGS84,10000,POINT (167.484 -48.3349),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18914072.04,-2359320.158,1790,1676,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 198),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 198,,Shark S20,1,,present,,,Pacific Ocean,-20.7267,169.908,WGS84,10000,POINT (169.908 -20.7267),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18616069.76,-5827717.639,1791,1187,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 25),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 25,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-46.2948,167.231,WGS84,10000,POINT (167.231 -46.2948),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18718038.42,-5827459.865,1792,1467,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 5),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 5,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-46.2932,168.147,WGS84,10000,POINT (168.147 -46.2932),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18659595.69,-6196460.298,1793,1359,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 91),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 91,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.5358,167.622,WGS84,10000,POINT (167.622 -48.5358),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18741749.47,-5824061.172,1794,1188,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 26),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 26,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-46.2721,168.36,WGS84,10000,POINT (168.36 -46.2721),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18935222.75,-2387073.892,1795,1677,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 199),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 199,,Shark S20,1,,present,,,Pacific Ocean,-20.9597,170.098,WGS84,10000,POINT (170.098 -20.9597),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18675069.1,-5852547.594,1796,1468,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 6),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 6,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-46.4487,167.761,WGS84,10000,POINT (167.761 -46.4487),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18656256.1,-6198780.639,1797,1360,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 92),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 92,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.5496,167.592,WGS84,10000,POINT (167.592 -48.5496),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18904387.25,-2384856.776,1798,1678,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 200),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 200,,Shark S20,1,,present,,,Pacific Ocean,-20.9411,169.821,WGS84,10000,POINT (169.821 -20.9411),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18795405.46,-5850495.947,1799,1189,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 27),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 27,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-46.436,168.842,WGS84,10000,POINT (168.842 -46.436),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18904387.25,-2384856.776,1800,1679,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 201),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 201,,Shark S20,1,,present,,,Pacific Ocean,-20.9411,169.821,WGS84,10000,POINT (169.821 -20.9411),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18690319.87,-5698518.291,1801,1469,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 7),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 7,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-45.487,167.898,WGS84,10000,POINT (167.898 -45.487),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18658927.77,-6195955.959,1802,1361,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 93),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 93,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.5328,167.616,WGS84,10000,POINT (167.616 -48.5328),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18669503.12,-6171112.272,1803,1362,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 94),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 94,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.3848,167.711,WGS84,10000,POINT (167.711 -48.3848),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18742862.66,-5530124.385,1804,1470,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78473 - 8),NIWA,MBIS White shark tagging,Occurrence,Shark 78473 - 8,Immature male 280 cm (TL),Shark 78473,1,male,present,,2009,Pacific Ocean,-44.4165,168.37,WGS84,10000,POINT (168.37 -44.4165),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18876891.33,-2367475.062,1805,1680,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark S20 - 202),NIWA,MBIS White shark tagging,Occurrence,Shark S20 - 202,,Shark S20,1,,present,,,Pacific Ocean,-20.7952,169.574,WGS84,10000,POINT (169.574 -20.7952),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18801639.36,-5854502.759,1806,1190,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78475 - 28),NIWA,MBIS White shark tagging,Occurrence,Shark 78475 - 28,Immature female 330 cm (TL),Shark 78475,1,female,present,,2009,Pacific Ocean,-46.4608,168.898,WGS84,10000,POINT (168.898 -46.4608),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18667165.41,-6128809.735,1807,1363,11/02/2014 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78471 - 95),NIWA,MBIS White shark tagging,Occurrence,Shark 78471 - 95,Immature female 400 cm (TL),Shark 78471,1,female,present,,2009,Pacific Ocean,-48.1318,167.69,WGS84,10000,POINT (167.69 -48.1318),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
